phi,p,T_r,T_ad_real,T_ad_ideal,T_ad_m1,T_ad_m2,q0_p_real,q0_p_ideal,q0_p_m1,q0_p_m2,cp_p_real,cp_p_ideal,Dq0_p_Jkg,q0_p_dis_Jkg,Error_rel_pct
1.0,18787500.0,300.0,3776.9525280512753,5141.663813022469,4955.946535623592,5153.299865996218,6.789576982151656,9.997543379916449,10.0296091954023,10.023863068465769,2029.9514062604696,2166.253358492713,3207966.3977647927,3207787.9981961343,0.0055611420612954
1.0,20033333.33333333,300.0,3786.482193666001,5141.663813022469,4955.946535623592,5153.299865996218,6.810673740280186,9.997543379916449,10.0296091954023,10.023863068465769,2030.945251395441,2166.253358492713,3186869.639636263,3186692.468439132,0.0055594114967009
1.0,21279166.666666664,300.0,3795.44070298811,5141.663813022469,4955.946535623592,5153.299865996218,6.830520656975164,9.997543379916449,10.0296091954023,10.023863068465769,2031.8791701661585,2166.253358492713,3167022.722941285,3166846.706900937,0.0055577763643254
1.0,22525000.0,300.0,3803.8924623058174,5141.663813022469,4955.946535623592,5153.299865996218,6.8492579046269135,9.997543379916449,10.0296091954023,10.023863068465769,2032.7599369099603,2166.253358492713,3148285.4752895352,3148110.549428786,0.0055562261466458
1.0,23770833.33333333,300.0,3811.891550914425,5141.663813022469,4955.946535623592,5153.299865996218,6.867003257359288,9.997543379916449,10.0296091954023,10.023863068465769,2033.5932383132665,2166.253358492713,3130540.122557161,3130366.2288173083,0.0055547519931015
1.0,25016666.666666664,300.0,3819.4838178014807,5141.663813022469,4955.946535623592,5153.299865996218,6.883856628159867,9.997543379916449,10.0296091954023,10.023863068465769,2034.38389428324,2166.253358492713,3113686.751756582,3113513.8379460787,0.0055533463796785
1.0,26262500.0,300.0,3826.708474301647,5141.663813022469,4955.946535623592,5153.299865996218,6.899903514200333,9.997543379916449,10.0296091954023,10.023863068465769,2035.1360259497835,2166.253358492713,3097639.865716116,3097467.884662238,0.0055520028580812
1.0,27508333.33333333,300.0,3833.599317147041,5141.663813022469,4955.946535623592,5153.299865996218,6.915217646864383,9.997543379916449,10.0296091954023,10.023863068465769,2035.8531844846848,2166.253358492713,3082325.733052066,3082154.6419087937,0.0055507158584092
1.0,28754166.666666664,300.0,3840.185682067546,5141.663813022469,4955.946535623592,5153.299865996218,6.9298630664316585,9.997543379916449,10.0296091954023,10.023863068465769,2036.5384516180336,2166.253358492713,3067680.3134847903,3067510.0731629683,0.0055494805333418
1.0,30000000.0,300.0,3846.493198298,5141.663813022469,4955.946535623592,5153.299865996218,6.943895738306615,9.997543379916449,10.0296091954023,10.023863068465769,2037.1945191820716,2166.253358492713,3053647.6416098336,3053478.21630226,0.0055482926472954
1.0,10132.5,300.0,2781.62859385849,5141.663813022469,4955.946535623592,5153.299865996218,4.665857862920804,9.997543379916449,10.0296091954023,10.023863068465767,1925.0915799405286,2166.253358492713,5331685.516995645,5331380.80980882,0.0057150254990521844
1.0,136366.5625,300.0,3089.572865399682,5141.663813022468,4955.946535623592,5153.299865996218,5.306957498488096,9.997543379916449,10.0296091954023,10.023863068465767,1957.5581305626827,2166.253358492713,4690585.881428353,4690319.867929405,0.0056712211581328225
1.0,262600.625,300.0,3173.8975096212957,5141.663813022468,4955.946535623592,5153.299865996218,5.4849195299726645,9.997543379916449,10.0296091954023,10.023863068465767,1966.4771110842994,2166.253358492713,4512623.849943784,4512368.488747899,0.005658818558250233
1.0,388834.6875,300.0,3225.6460543742005,5141.663813022469,4955.946535623592,5153.299865996218,5.594652072886591,9.997543379916449,10.0296091954023,10.023863068465767,1971.9506414941195,2166.253358492713,4402891.307029858,4402642.495609266,0.005651091595089247
1.0,515068.75,300.0,3263.263018666652,5141.663813022469,4955.946535623592,5153.299865996218,5.674669471802511,9.997543379916449,10.0296091954023,10.023863068465767,1975.9285641392705,2166.253358492713,4322873.908113938,4322629.863944224,0.005645414946193031
1.0,641302.8125,300.0,3292.9023872301605,5141.663813022469,4955.946535623592,5153.299865996218,5.73786708311028,9.997543379916449,10.0296091954023,10.023863068465767,1979.0619885671179,2166.253358492713,4259676.296806169,4259436.012516601,0.0056409049144859275
